 g,I can't wait for my birthday.,"💖💖💖, 😓, 🎬, 🙏🥰, 💎🙌"
--,I can't wait for my birthday.,"🐙, 😂, 👍🏼, 😶, 🙎"
sg,I am feeling so peaceful right now.,"🥰, 🤞🏽, 👽, 👏🏽👏🏽, ☺️"
s ,I am feeling so peaceful right now.,"👣, 🤞🏻, 👁️, 🙂, 🗣️"
 g,I am feeling so peaceful right now.,"✨, 😅, ☺️, 😥, 😵"
--,I am feeling so peaceful right now.,"🍆, 🤞🏼, 🤚🏼, 👁️, 😊"
sg,That joke was hilarious.,"🐸, 👍, 😂😂👍, 🤔😂, 🤌"
s ,That joke was hilarious.,"👌🏾, 👌🏻, 🌸, 😏, 🖕"
 g,That joke was hilarious.,"😪, 🌸, 🐸, 👇👇👇, 😶"
--,That joke was hilarious.,"☝️, 👈, 🤟, 🌸, 👊🏻"
sg,I'm feeling pretty indifferent about the whole situation.,"😎, ❤️, 👌, ☺️, 💕💕"
s ,I'm feeling pretty indifferent about the whole situation.,"🌛, 📸, 🗣️, 🍫, 👌🏾"
 g,I'm feeling pretty indifferent about the whole situation.,"🙄, 🤞🏾, 😢, 😎, 🗣️"
--,I'm feeling pretty indifferent about the whole situation.,"👏, 😍, 🌛, 😤, 💕"
sg,I just got a promotion!,"🙏🏼🔥, 🥲👏🏼, ✔️, 📣, 🚨🚨"
s ,I just got a promotion!,"❌, 🤔, ❤️, 🐓, 👍🏾"
 g,I just got a promotion!,"🙏🏼🔥, 💣, ♥️🙌🏾, 👍🏻❤️😁, 💍"
--,I just got a promotion!,"😈, ⚽, 🚌, ❤️, 🧚‍♀️"
sg,I feel like crying.,"🥲, 😍, 🐾, 😦, 🎮"
s ,I feel like crying.,"👉🏾, ☝️, 😼, 👏, 🍓"
 g,I feel like crying.,"🥲, 🐧, 😥, 😻, 👍🤗"
--,I feel like crying.,"🤍, 😈, 🙌, 👊🏽, 👇🏾"
sg,I can't stand the heat.,"💜, 👀, 🤘, 🍹, 🚨"
s ,I can't stand the heat.,"☝️, 🎵, 👣, 👏🏾, 😦"
 g,I can't stand the heat.,"🤘, 😦, 💜, 😛, 🤝"
--,I can't stand the heat.,"😈, 😦, 🙌🏾, 🔓, 🤣"
sg,I am freezing!,"🙏🏻, ⌚, 🙌🏾, 😄, 🤔"
s ,I am freezing!,"👏, 😂, 💜, 🤔, 🌥️"
 g,I am freezing!,"💜, 🤝, 😔, 😫, 💓"
--,I am freezing!,"💜, 💓, 😶, 🤔, 😜"
sg,That was a delicious meal.,"🍔, 👍, 😉, 🤌, 😩👌"
s ,That was a delicious meal.,"👌🏻, 🍣, 😬, 🌼, 🤞"
 g,That was a delicious meal.,"🍔, 😩👌, 💃, 😊👍, 👀"
--,That was a delicious meal.,"😝, 🥲, 👌🏻, 🤞, 💦"
sg,I am on top of the world!,"👏🏼, 😘, ✅, ™️, 👀"
s ,I am on top of the world!,"🌥️, 🍀, 🖼️, 🎹, 👏"
 g,I am on top of the world!,"🎬, 👏🏼, 🎸, 📈, ❤️"
--,I am on top of the world!,"🏆, 🍃, 😈, 🍐, 😭"
sg,I just had a terrible day at work.,"😀, 🙌🏼, ☝️, 😝, ✅"
s ,I just had a terrible day at work.,"🏀, 😞, 🌼, 🙌🏽, 🗣️"
 g,I just had a terrible day at work.,"😀, 🎬, 😳, 😉, 😔🙏"
--,I just had a terrible day at work.,"👆🏼, 😌, 🙌🏽, ❤️, 😴"
sg,I'm worried about my exam.,"😎, 😋, 📖, 💜, 😭"
s ,I'm worried about my exam.,"📖, ☺️, 😉, ✔️, 🥲"
 g,I'm worried about my exam.,"😭, 📖, 😟, 😉👍, 💜"
--,I'm worried about my exam.,"💕, 😟, 📖, 💜, 🥲"
sg,That book was thrilling!,"🤗, 💀🙏, 😨, 🤏🏼, 💘"
s ,That book was thrilling!,"🐵, 😐, 💁, 🎉, 😍"
 g,That book was thrilling!,"🙌🏽🙌🏽🙌🏽, 😐, 😭, 🎧, 👆"
--,That book was thrilling!,"💃🏻, 😐, 🎊, 😍, 💰"
sg,I'm feeling adventurous.,"☺️, 🤘🏼, 🙏🏼, 🤔🤔, 👽"
s ,I'm feeling adventurous.,"👈🏼, 👉🏼, 🏃, 💖, 👣"
 g,I'm feeling adventurous.,"☺️, 🌒, 😢, 🐧, 🎮"
--,I'm feeling adventurous.,"💞, 🔷, 🌍, 🌒, 💚"
sg,I'm feeling so lazy today.,"😅, 🤔🤔, 📖, 😍, 😉"
s ,I'm feeling so lazy today.,"🌾, 👉🏼, 😼, 😛, 🥲"
 g,I'm feeling so lazy today.,"😅, 🎮, 😼, 😯, 😢"
--,I'm feeling so lazy today.,"😤, 💞, 🐾, 😛, 💕"
sg,That was a scary movie.,"🏀, ❗❗, 🐱, 😦, 👌🏼👌🏼"
s ,That was a scary movie.,"📽️, ✈️, 👆🏻, ❗, 👽"
 g,That was a scary movie.,"😮, 🌎, 😰, 💀🤚🏻, 👉🏻👈🏻"
--,That was a scary movie.,"📽️, 📖, 💞, ❗, 😘"
sg,I am grateful for my friends.,"☀️, 👀, 😍, 👏🏽👏🏽, 👉"
s ,I am grateful for my friends.,"😼, 🌄, 🍂, 😭, 👑"
 g,I am grateful for my friends.,"🙏, 🙄, 💜💜, 🙌🏻, 🤲"
--,I am grateful for my friends.,"💝, ❤️, 🥰, 🌻, 😭"
sg,The party was a blast!,"🎉, 🍹, 💥, 🤟🏾, 🚫"
s ,The party was a blast!,"🎉, 🍹, 👻, 🎁, ❌"
 g,The party was a blast!,"🤟🏼, 👌🏻, 🤘😎, 👏🏽, 🤟🏾"
--,The party was a blast!,"👻, 💫, 🤩, 🤟🏼, 🎉"
sg,That test was really hard.,"🤔, 🤌, 🙌🏾, 😻, 🤙🏻"
s ,That test was really hard.,"🍻, 👅, 📶, 😩, 🌠"
 g,That test was really hard.,"😻, 💃, 🙌🏾, 🤙💛🙏, 👍🏽"
--,That test was really hard.,"👎🏼, 🖕🏻, 👏, 👈🏻, 👐🏻"
sg,I feel loved.,"✅, ✔️, 🙏🌹, 🙌🏼🙌🏼🙌🏼, 🎮"
s ,I feel loved.,"🌇, 😼, 🎺, 🎲, 👏"
 g,I feel loved.,"💯🙏🙏🙏, 😃🙌, 😊🙏❤️, 🦄, 🙏🏾😎"
--,I feel loved.,"🙌, 💘, 😚, 🥲, 🤞🏼"
sg,I feel so rejected.,"🤞🏽, 🤞🙏, 🐱, 😅, 🎮"
s ,I feel so rejected.,"👐, 🌾, 🙂, 👏, 💔"
 g,I feel so rejected.,"🤘🏾, 👏👏👏👏👏👏, 😅, 🖕🏼, 🐱"
--,I feel so rejected.,"💙, 🐱, 👐, 👍🏾, 😶"
sg,I'm bursting with joy.,"💪🏽, 💞, 😹, ❤️🙏🏼, 💋"
s ,I'm bursting with joy.,"😩, 😪, 🌬️, 💥, "
 g,I'm bursting with joy.,"🙌🏿, 😩, 🙃, 👏👏👏, 💥"
--,I'm bursting with joy.,"👇, 👏🏼, 😩, 🔥, 🏳️"
sg,I'm disgusted by the trash.,"😝, 😂😂, 😔, 👿, 😑"
s ,I'm disgusted by the trash.,"😳, 🍂, 😬, 👍🏽, ✋🏼"
 g,I'm disgusted by the trash.,"🙄, 😭, 😏, 😔, 🏌️"
--,I'm disgusted by the trash.,"😝, ✋🏼, 🔥, 🏌️, 👍🏽"
sg,That was a stressful situation.,"😉, 🤔, 🤌, 🎉, 😌😌"
s ,That was a stressful situation.,"🌵, 🌞, 🎵, 🌇, 😥"
 g,That was a stressful situation.,"😶, 😉, 🎵, 🙏🏽, 😩"
--,That was a stressful situation.,"😶, 😰, 💦, 😩, 🎵"
sg,I'm so proud of my team.,"😹, 🥰, 😂😂, ✅, 🥺🙏🏼"
s ,I'm so proud of my team.,"💐, 🍫, 💖, 🎾, 💗"
 g,I'm so proud of my team.,"😭, 🙃, 😹, 💅, 👊🏾"
--,I'm so proud of my team.,"🙃, 🎉, 💐, 💫, ❣️"
sg,I'm amazed by the view.,"💜🙏🏽, 👏🏼👏🏼👏🏼, ✅, 🍹, 👌🏿"
s ,I'm amazed by the view.,"😲, 😍, 🌴, 🐍, 🌻"
 g,I'm amazed by the view.,"🙌🏿, 😩, 🤗, 😍😍, 👌🏽"
--,I'm amazed by the view.,"🎉, 👏, 💃, 😲, ✋🏼"
sg,That song was touching.,"👍, 👏👏👏, 🤔, 😔, 🤌🏼"
s ,That song was touching.,"🎹, 👌🏻, 😖, 🎒, 🤌🏼"
 g,That song was touching.,"🍁, 🌊, 😂, 😈, 🤌🏾"
--,That song was touching.,"🍁, 🤌🏻, 😩, 💥, 💪🏽"
sg,I feel so lonely.,"🌵, 🤞🙏, 😍, 🤞🏽, 🎮"
s ,I feel so lonely.,"➡️, 😩, 👏, ❗, 😭"
 g,I feel so lonely.,"💗, 😩, 👏👏👏👏👏👏, 🙍, 🎤"
--,I feel so lonely.,"🎤, 👁️, ➡️, 😛, 🙌🏽"
sg,I'm feeling nostalgic.,"🤔🤔, 😋😂, 📖, 🙌🏾, ☺️"
s ,I'm feeling nostalgic.,"😩, 🙌🏼, 🙌🏾, 👨, 📸"
 g,I'm feeling nostalgic.,"🎮, 🙌🏾, 😫, 🐧, 🤏🏽"
--,I'm feeling nostalgic.,"🔷, 🎲, 😩, 🔥, 💙"
sg,The race was intense.,"👀, 🤌, 😑, 😬, 🥴"
s ,The race was intense.,"🌙, 😳, 🙆, 😬, 💖"
 g,The race was intense.,"😫, 👀, 😭, 👏🏼, 😑"
--,The race was intense.,"👏🏼, 👀, 😫, 😭, 🙆"
sg,That was an awkward conversation.,"🤔, 👍, 😌, 🎉, 😉"
s ,That was an awkward conversation.,"🌙, 👑, 🤌🏾, 👅, 😬"
 g,That was an awkward conversation.,"😌, 😩, 😆, 😅, 🌊"
--,That was an awkward conversation.,"👇🏽, 💯, 😓, 🤷🏾‍♂️, 🖕🏻"
sg,I feel inspired.,"🤞🏽, ❤️, ☺️, 🎮, 😕"
s ,I feel inspired.,"😼, 👏, 📸, 😥, 👌🏾"
 g,I feel inspired.,"😥, 🤘🏾, 💗, 💜, 🤞🏽"
--,I feel inspired.,"📷, 🔛, 🤞🏼, 🤌, 📸"
sg,I'm feeling playful.,"✅, 🤔🤔, 😩😩😩, 📖, 🍹"
s ,I'm feeling playful.,"💻, 🐰, 🏃, 📸, 😼"
 g,I'm feeling playful.,"🔪, 🙌🏻🙌🏻, ✅, 🐰, ✨"
--,I'm feeling playful.,"❣️, 🐷, ➡️, 🐦, 🙍"
sg,I'm feeling ambitious.,"🤔🤔, 😋😂, 📖, 💪, 🤞🏽"
s ,I'm feeling ambitious.,"😃, 👨, 📸, 😼, 👌🏾"
 g,I'm feeling ambitious.,"🐧, 🎮, 🤏🏽, 👏👏👏, 💀💀💀💀"
--,I'm feeling ambitious.,"😃, 👏, 🔷, 🎲, 💚"
sg,I'm feeling doubtful.,"🤞🏽, 😔, 🎀, 🤞🏾, 😉"
s ,I'm feeling doubtful.,"🗣️, 🤞🏾, 🕷️, 🌿, 🎒"
 g,I'm feeling doubtful.,"😂✋, 🤞🏽, 🎶, 🌊, ‼️"
--,I'm feeling doubtful.,"😛, 🔷, 🥲, 🥂, 🙌"
sg,That was a surprising result.,"😻, 💪🏽, 😉, 😋, 💋"
s ,That was a surprising result.,"❄️, 😥, 🏀, 😬, 😭"
 g,That was a surprising result.,"🙏🙏🙏, 🍁, 🤞🏼, 😥, 🙌🏻"
--,That was a surprising result.,"🦍, 👇🏾, 🎈, 💪🏽, 😥"
sg,I'm feeling content.,"📖, ☺️🙏🏽, 🤙, 😀, ☺️"
s ,I'm feeling content.,"👈🏼, 😥, 🌼, 👌🏾, 🏃"
 g,I'm feeling content.,"📖, 🙌🏾, 🤘🏾, 🐧, 🎮"
--,I'm feeling content.,"😤, 💘, 🤞🏼, 😃, 🤚"
sg,I'm so disappointed.,"😍, 😀👍, 😌👌, ☹️, 🙌🏾"
s ,I'm so disappointed.,"💖, 🥲, 👏🏽, 😭, 👇🏾"
 g,I'm so disappointed.,"💘, 🙌🏾, 😂😂🙌🏾, 😔, 😭"
--,I'm so disappointed.,"😬, 🤙🏽, 🐐, 🙃, 💕"
sg,I'm feeling hopeful.,"👉👈, 😁❤️, 🤔🤔, ☺️, 👐"
s ,I'm feeling hopeful.,"👨, 😼, 📸, ⚪, 🌇"
 g,I'm feeling hopeful.,"😼, 🙏😫, 🙌🏾, 🎮, 🐧"
--,I'm feeling hopeful.,"👨, 🔥, ⚪, 🎲, 🔷"
sg,That was a frustrating experience.,"😍, 😚, 📚, 😉, 🙏"
s ,That was a frustrating experience.,"😥, 😭, 🙏🏾, 🎶, 👏🏿"
 g,That was a frustrating experience.,"😍, 🤌🏾, 😁, 😫, 👆"
--,That was a frustrating experience.,"🤌🏾, ☝️, 😓, 😁, 😫"
sg,I feel so appreciated.,"✅, 👉👈, 🤞🙏, 🤞🏽, ✔️"
s ,I feel so appreciated.,"🗣️, 😿, 😼, ❗, 🏁"
 g,I feel so appreciated.,"👉👈, 🙏😎, ✅, 👌🏼😂, 🙏"
--,I feel so appreciated.,"👆🏼, 🥂, ✊🏻, 💼, 🎬"
sg,I'm confused.,"🤔🤔, ☹️, 👉👈, 😻, 😑"
s ,I'm confused.,"😛, 🐈, 👹, 🙁, 😏"
 g,I'm confused.,"🙄, 😭, 😢, 🙈, 😏"
--,I'm confused.,"🔥, 😛, 😰, 👹, 💭"
sg,I'm feeling motivated.,"🥲, 🐸, 😹, 📖, 🙏🏽💯"
s ,I'm feeling motivated.,"😛, 🗣️, 🥲, 🤞🏾, 💻"
 g,I'm feeling motivated.,"👊🏻, ✨, 🙌🏿, 🙄, ‼️"
--,I'm feeling motivated.,"😛, 🥲, 😃, 🥂, 🎬"
sg,I'm feeling pessimistic.,"🤔🤔, 😋😂, 📖, ☺️, 👍"
s ,I'm feeling pessimistic.,"👨, 📸, 😼, 👌🏾, 🌇"
 g,I'm feeling pessimistic.,"🙄, 🐧, 🎮, 🤏🏽, 💀💀💀💀"
--,I'm feeling pessimistic.,"🔷, 🎲, 🙄, 🤎, 😂"
sg,I'm feeling apathetic.,"🤔🤔, 😋😂, 📖, ☺️, ✅"
s ,I'm feeling apathetic.,"👨, 📸, 😼, 👌🏾, 🌇"
 g,I'm feeling apathetic.,"🐧, 🎮, 🤏🏽, 💀💀💀💀, 💘"
--,I'm feeling apathetic.,"🔷, 🎲, 😛, 😤, 💞"
sg,That was an impressive performance.,"👍, 🙌🏾🙌🏾🙌🏾, ‼️, 🏀, 👏🏽👏🏽"
s ,That was an impressive performance.,"🗣️, 🎂, 🌿, 👅, 👏🏾"
 g,That was an impressive performance.,"🙏🙏🙏, 🗣️, 😻, 😕, 👏🏻👏🏻"
--,That was an impressive performance.,"🤣, 😤, 💯, 🤘🏼, 🔴"
sg,I'm curious about the result.,"😬, 😎, 💋, 👇🏼👇🏼👇🏼, 😻"
s ,I'm curious about the result.,"😬, ❄️, 💖, 👇🏼, 💤"
 g,I'm curious about the result.,"💋, 🙄, 👏🏻, 😬, 💖"
--,I'm curious about the result.,"😬, 🥺, 👏🏻, 🔥, 💖"
sg,I'm feeling so relaxed.,"☺️, 🎮, 💓, 😂😂, 📖"
s ,I'm feeling so relaxed.,"🌾, 😼, ✋🏼, ☺️, 😿"
 g,I'm feeling so relaxed.,"🎮, 😼, ☺️, 🎶, 👉"
--,I'm feeling so relaxed.,"😤, 👏, 🎇, 🔥, 🙌🏽"
sg,I'm feeling agitated.,"🤔🤔, 😋😂, 📖, ☺️, ✅"
s ,I'm feeling agitated.,"👨, 📸, 😼, 👌🏾, 🌇"
 g,I'm feeling agitated.,"🐧, 🎮, 🤏🏽, 💀💀💀💀, 💘"
--,I'm feeling agitated.,"🔷, 🎲, 😤, 😛, 💞"
sg,That was a depressing story.,"👍, 🤔, 🙏🏼, 🤔😂, 😝"
s ,That was a depressing story.,"🔪, 😥, 😲, 💔, 😝"
 g,That was a depressing story.,"👇🏿, 😌, 😝, 😐, 🙏🏼"
--,That was a depressing story.,"🐝, 😝, 🤔, 😲, 😓"
sg,I'm feeling optimistic.,"✋, 😔, 😉, 😎, 🤔🤔"
s ,I'm feeling optimistic.,"🙌🏽, 💔, 🙂, 😭, 🌞"
 g,I'm feeling optimistic.,"😎, 🐧, 🎮, 🤏🏽, 😔"
--,I'm feeling optimistic.,"❣️, 🍀, 🙌, 🙌🏽, 🔷"
sg,I feel so empowered.,"👌, 🤞🙏, 🤞🏽, 🎮, 🥲"
s ,I feel so empowered.,"👏, 😭, 🌾, 👉🏼, 😼"
 g,I feel so empowered.,"👏👏👏👏👏👏, ✊🏾, 😭😭😭, 🙄, 🏵️🌻🌼✌️"
--,I feel so empowered.,"👏, 🙄, 😭, 🙌🏽, 👊"
sg,I'm feeling ashamed.,"🤔🤔, 😥, 🙂, 😋😂, 📖"
s ,I'm feeling ashamed.,"😥, 🙂, 👨, 📸, 😼"
 g,I'm feeling ashamed.,"😥, 🙄, 🙌🏾, 🐧, 🎮"
--,I'm feeling ashamed.,"👏, 🔷, 🎲, 🙄, 😊"
sg,I'm feeling energized.,"🤔🤔, 🔋, 😋😂, 📖, ☺️"
s ,I'm feeling energized.,"🔋, 👨, 📸, 😼, 🐰"
 g,I'm feeling energized.,"😟, 🐧, 🎮, 🤏🏽, 💀💀💀💀"
--,I'm feeling energized.,"😟, 🔷, 🎲, 🙌🏿, 👏"
sg,I'm feeling apprehensive.,"🤔🤔, 😋😂, 📖, ☺️, ✅"
s ,I'm feeling apprehensive.,"👨, 📸, 🙀, 😼, 👌🏾"
 g,I'm feeling apprehensive.,"🐧, 🎮, 🤏🏽, 💀💀💀💀, 💘"
--,I'm feeling apprehensive.,"🔷, 🎲, 👍🏻, 😛, 😤"
sg,I'm feeling delighted.,"☺️, 😉, 🤔🤔, 😋😂, 📖"
s ,I'm feeling delighted.,"😛, 💖, 🎶, 👏, 💞"
 g,I'm feeling delighted.,"🎶, 👏👏👏, 🙌🏾, 🖖, 💗"
--,I'm feeling delighted.,"😛, 💞, 👏, 😃, 🍀"
sg,I'm feeling guilty.,"😯, 👉👈, 😔, 😉, 🤔🤔"
s ,I'm feeling guilty.,"😂, 🎶, ✋🏼, 🙌🏾, 🤡"
 g,I'm feeling guilty.,"😯, 😢, 🐧, 🎮, 🤏🏽"
--,I'm feeling guilty.,"😬, 😂, 💕, 🔷, 👋"
sg,That was a challenging puzzle.,"🤔, 👍, 🎉, 😉, 😍"
s ,That was a challenging puzzle.,"😭, 😬, 👏🏾, 🌝, 🎒"
 g,That was a challenging puzzle.,"👆, 😈, 😁, 😇, 😭"
--,That was a challenging puzzle.,"🎉, 😈, 😒, ⚡, 😂"
sg,I'm feeling so refreshed.,"😯, 😍, 😚, 😉, 🙏😌"
s ,I'm feeling so refreshed.,"❗, 👉🏼, 🌼, 👌🏼, 😚"
 g,I'm feeling so refreshed.,"😯, 😚, 🐧, 🎮, 🤏🏽"
--,I'm feeling so refreshed.,"👏, 💕, 😚, ⭐, 🔷"
sg,I'm feeling overwhelmed.,"😍, 😔, 😁❤️, 🤔🤔, 😋😂"
s ,I'm feeling overwhelmed.,"😂, 💖, 🎶, 👏, 😲"
 g,I'm feeling overwhelmed.,"🙄, 🎶, 😫, 🐧, 🎮"
--,I'm feeling overwhelmed.,"👏, 😂, 🔷, 🎲, 😲"
sg,I'm feeling serene.,"🙏🏼, 🤔🤔, 😋😂, 📖, ☺️"
s ,I'm feeling serene.,"👣, 🙌🏽, 👨, 📸, 😼"
 g,I'm feeling serene.,"🐧, 🎮, 🤏🏽, 🙏🏼, 💀💀💀💀"
--,I'm feeling serene.,"🔥, 🤍, 💞, 🔷, 🎲"
sg,I'm feeling vulnerable.,"🤔🤔, 👉👈, 😋😂, 📖, ☺️"
s ,I'm feeling vulnerable.,"👏🏽, 👨, 📸, ⚖️, 😼"
 g,I'm feeling vulnerable.,"🐧, 🎮, 🤏🏽, 💀💀💀💀, 🙏🏽"
--,I'm feeling vulnerable.,"🔷, 🎲, 🐧, 👏, 👏🏽"
sg,That was a fascinating lecture.,"😍, 🔥🙌🔥, 😚, 😜, 😋"
s ,That was a fascinating lecture.,"🎒, ✔️, 😬, 📖, 😇"
 g,That was a fascinating lecture.,"😍, 👆, 😜, 😇, 🍆"
--,That was a fascinating lecture.,"😘, 🖕🏻, 👍🏼, ✔️, 👏🏼"
sg,I'm feeling proud.,"✅, 😭😭, 🤔🤔, ☺️, 🦄"
s ,I'm feeling proud.,"🌼, 🎶, 📸, 🤘🏽, 😏"
 g,I'm feeling proud.,"💅, 👏💛, 🤙🏽, 🙌🏻🙌🏻, 🤞🏾💯"
--,I'm feeling proud.,"👏, 📸, ❣️, 🌍, 🐷"
sg,I'm feeling humiliated.,"🤔🤔, 😋😂, 📖, ☺️, ✅"
s ,I'm feeling humiliated.,"😂, 😞, 😳, 👨, 📸"
 g,I'm feeling humiliated.,"🐧, 🎮, 🤏🏽, 👍🏼, 💋"
--,I'm feeling humiliated.,"😂, 🔷, 🎲, 🙏, 👏"
sg,I'm feeling so exhilarated.,"✅, 🤞🏽, 🤔🤔, 📖, 😚"
s ,I'm feeling so exhilarated.,"👉🏼, 🤘🏽, 🏁, 👨, 📸"
 g,I'm feeling so exhilarated.,"😚, 🐧, 🎮, 🤏🏽, ✅"
--,I'm feeling so exhilarated.,"😚, 🔷, 🎲, 😤, 🤘🏽"
sg,I'm feeling regretful.,"🐸, 😍, 👉👈, 🤞🏽, 🤔🤔"
s ,I'm feeling regretful.,"📸, 🐂, 🐸, 🙊, ✊"
 g,I'm feeling regretful.,"🔪, 🙌🏻🙌🏻, ✨, 🤞🏽, 👉👈"
--,I'm feeling regretful.,"🎤, 📸, 🍀, 🙌, 🔥"
sg,I'm feeling contented.,"📖, ☺️🙏🏽, 🤙, 😀, ☺️"
s ,I'm feeling contented.,"👈🏼, 😥, 🌼, 👌🏾, 🏃"
 g,I'm feeling contented.,"📖, 🙌🏾, 🤘🏾, 🐧, 🎮"
--,I'm feeling contented.,"😤, 💘, 🤞🏼, 😃, 🤚"
sg,I'm feeling restless.,"🤔🤔, 😋😂, 📖, 🎭, ☺️"
s ,I'm feeling restless.,"💔, 😬, 👨, 📸, 😼"
 g,I'm feeling restless.,"🐧, 🎮, 🤏🏽, 🎶, 💀💀💀💀"
--,I'm feeling restless.,"😬, 🔷, 🎲, 😤, 💔"
sg,That was an enchanting evening.,"🐱, 💞, 📷, 😍, 🤔😂"
s ,That was an enchanting evening.,"➡️, 💖, 🌠, 👐, 😭"
 g,That was an enchanting evening.,"🙏🙏🙏, 🍁, 😍, 👆, 👀"
--,That was an enchanting evening.,"👇🏽, 👍, 👐, 🌊, 🙏🏻"
sg,I'm feeling tranquil.,"🤔🤔, 😋😂, 📖, ☺️, ✅"
s ,I'm feeling tranquil.,"👑, 🐷, ☔, 👨, 📸"
 g,I'm feeling tranquil.,"🐧, 🎮, 🤏🏽, 💀💀💀💀, 💘"
--,I'm feeling tranquil.,"🐷, 🔷, 🎲, 😊, 😍"
sg,I'm feeling tormented.,"🤔🤔, 😋😂, 📖, ☺️, ✅"
s ,I'm feeling tormented.,"👨, 📸, 😼, 👌🏾, 🌇"
